1187605032	"consumer"	"in"	"Mobile"	"mx"	"en"	"win8"	7	"printer"	[8,2,19,13,3,14]	[]	-
1038109113	"business"	"tx"	"IE"	"mx"	"cn"	"win7"	8	"server"	[]	[]	-
1038190035	"business"	"tx"	"IE"	"mx"	"cn"	"win7"	8	"laptop"	[17,13,18,16]	[]	-
1038219002	"business"	"tx"	"IE"	"mx"	"cn"	"win7"	8	"printer"	[1,9,12]	[]	-
1038220734	"business"	"tx"	"IE"	"mx"	"cn"	"win7"	8	"server"	[4]	["of","won't"]	-
1038226141	"business"	"tx"	"IE"	"mx"	"cn"	"win7"	8	"laptop"	[5]	[]	-
1038240713	"business"	"tx"	"IE"	"mx"	"cn"	"win7"	8	"server"	[3,11]	[]	-
1038241644	"business"	"tx"	"IE"	"mx"	"cn"	"win7"	8	"server"	[7,2]	[]	-
1744697540	"consumer"	"tx"	"Mobile"	"in"	"cn"	"win8"	9	"printer"	[2]	["bye-bye"]	-
1744719918	"consumer"	"tx"	"Mobile"	"in"	"cn"	"win8"	9	"printer"	[]	[]	-
1744781242	"consumer"	"tx"	"Mobile"	"in"	"cn"	"win8"	9	"laptop"	[]	["no"]	-
1744787188	"consumer"	"tx"	"Mobile"	"in"	"cn"	"win8"	9	"laptop"	[]	[]	-
1744802496	"consumer"	"tx"	"Mobile"	"in"	"cn"	"win8"	9	"printer"	[7,7,14,14]	[]	-
1744816511	"consumer"	"tx"	"Mobile"	"in"	"cn"	"win8"	9	"laptop"	[]	["think","so","good"]	-
276972163	"consumer"	"tn"	"Mobile"	"in"	"cn"	"vista"	10	"printer"	[]	[]	-
276976064	"consumer"	"tn"	"Mobile"	"in"	"cn"	"vista"	10	"laptop"	[11,12,7]	[]	-
1835816261	"business"	"pa"	"Opera"	"ru"	"en"	"win7"	11	"laptop"	[14]	[]	-
1835817959	"business"	"pa"	"Opera"	"ru"	"en"	"win7"	11	"server"	[]	["what","we"]	-
1371618782	"consumer"	"wy"	"Mobile"	"in"	"en"	"win7"	12	"printer"	[3,8]	["with","hey"]	-
1371633146	"consumer"	"wy"	"Mobile"	"in"	"en"	"win7"	12	"laptop"	[18,7,16,13]	[]	-
1371638043	"consumer"	"wy"	"Mobile"	"in"	"en"	"win7"	12	"laptop"	[2,14,3,14,18]	["to"]	-
2189240884	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[0,3,16]	[]	-
2189257784	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[12,7]	["a"]	1
2189317127	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[]	[]	-
2189319824	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[]	[]	-
2189343725	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"printer"	[]	[]	-
2189381388	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[8]	[]	-
2189385167	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[8,10,8,0,10,8]	[]	-
2189400047	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"printer"	[15]	["it","you"]	-
2189400247	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[3,18]	[]	-
2189415769	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[4,19,16,4,0,10]	["you"]	-
2189418548	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[8,4,10,19]	[]	-
2189449819	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"printer"	[2]	[]	-
2189450917	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[10,16,11]	["important"]	-
2189452725	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[19]	[]	-
2189483704	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[16,0,7,15,15,13,9,0]	["audience","well","of"]	-
2189486673	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[]	[]	-
2189498933	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[3,4,4]	["could"]	-
2189523655	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[12,18,1,7,3,6,9]	["for","only","friend"]	-
2189558741	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[6,16,18]	[]	-
2189581169	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[14,14,10]	[]	-
2189650522	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[]	["business"]	-
2189668977	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"printer"	[17,0,14,2,11,6,18,7,8,3]	[]	-
2189698579	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[18,6,2]	["she's"]	-
2189701191	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[]	[]	-
2189715420	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"printer"	[15,10]	[]	-
2189734562	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[14,11]	[]	-
2189749831	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"printer"	[7,15]	["in"]	-
2189789977	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[]	[]	-
2189794677	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[8,10,0,3,1,7,11,9]	["here"]	-
2189795185	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"printer"	[14,0,1,16,1,19,10,17,3,1,17]	["pretty"]	-
2189805161	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[13,5,11,16,7,17,6]	[]	-
2189834957	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[16,18,9,17,15,13,13,7,19,4]	[]	-
2189841943	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"printer"	[11,0,4]	["dear"]	-
2189867593	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[5,0]	[]	-
2189872202	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[14,0,15,2,17,12,4]	[]	-
2189872950	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"printer"	[7]	["his"]	-
2189886334	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[8,17,15,16]	[]	-
2189938088	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"printer"	[5,5,3,18,10,9]	[]	-
2189946948	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[]	[]	-
2190006595	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[16,0,11,6]	[]	-
2190014575	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[13,6,1,2,4]	[]	-
2190019811	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[3]	[]	-
2190046567	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"printer"	[8,15,12]	[]	-
2190056533	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[]	[]	-
2190073207	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[4,11,14,8,0,6,0,4]	[]	-
2190092739	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[11,1]	[]	-
2190121732	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"printer"	[]	["in"]	-
2190133555	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"printer"	[17,8,1,17]	["man|","i","my"]	-
2190147936	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[2]	[]	-
2190176422	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"printer"	[]	[]	-
2190182189	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"printer"	[]	[]	-
2190191362	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[1,6]	["this"]	-
2190192150	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[3]	["not"]	-
2190211678	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[5]	[]	-
2190230230	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"printer"	[8]	[]	-
2190274706	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[9,6]	["a"]	-
2190291821	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[0,10]	[]	-
2190302112	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"printer"	[]	["everything","i'll"]	-
2190325407	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[10,14]	["license"]	-
2190342302	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"printer"	[]	[]	-
2190349651	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[3,4]	[]	-
2190353107	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[16,17]	["enjoy"]	-
2190360790	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[4,13,7,4,4,5,9,3,8,4,11,15]	[]	-
2190379979	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[4,15,3]	["need"]	-
2190391796	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[2,8,13,8]	[]	-
2190412681	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[19,5,2]	[]	-
2190417634	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[3,13,6,18,19]	[]	-
2190430275	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[11,0,18,14,3,7,3,14,11,17,19]	[]	-
2190435495	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[11]	[]	-
2190444655	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[8,15]	["lie"]	-
2190497089	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[]	[]	-
2190497733	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"printer"	[2,16,18,19,10,17,14,14,13,6]	["to","prison"]	-
2190499085	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"printer"	[]	[]	-
2190521707	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"printer"	[18]	["well","teach"]	-
2190582677	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[]	[]	-
2190590593	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[]	[]	-
2190653395	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[]	["someone"]	-
2190670966	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[10]	[]	-
2190675489	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[4]	[]	-
2190784662	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[]	[]	-
2190787258	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"printer"	[5,7,4,19,1,12]	[]	-
2190802287	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"printer"	[12]	[]	-
2190814436	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[6,12,1,15,3]	[]	-
2190858020	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"printer"	[14]	[]	-
2190870125	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"printer"	[]	[]	-
2190876049	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[14,8,16]	[]	-
2190886586	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[]	["it"]	-
2190909644	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[]	[]	-
2190914835	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"printer"	[2,4]	[]	-
2190934960	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"printer"	[18,17,19,19,18,9,9,13]	["there's"]	-
2190952540	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[14]	[]	-
2190959492	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[8]	["it","our"]	-
2190964086	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"printer"	[13,4,14,15,1,1,8,13,14,3]	["no"]	-
2191038412	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[4,5,11,19]	["kill","if"]	-
2191040585	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[0,14,5,14,4]	["be"]	-
2191052577	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[]	[]	-
2191053222	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[7,1,12,9,11]	["on"]	-
2191058513	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"printer"	[6,11,8]	["unending","nap"]	-
2191061218	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"printer"	[]	[]	-
2191090539	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[8,9,11]	[]	-
2191108818	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[4,2]	["never"]	-
2191111799	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[19,11,14]	["grunts"]	-
2191124922	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[2,14,1,18,9,12,1,19]	[]	-
2191129046	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"printer"	[4,17,3,8]	[]	-
2191156857	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[8,10,2,5,10,18,17]	["oh"]	-
2191159926	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"server"	[]	[]	-
2191186920	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[0,12,19,8,16,9,3,17,15,2,8,13,4,14,17]	[]	-
2191202087	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[16,17,9,14,7,6,8,12,14,6,9,2,14,11]	[]	-
2191215980	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"printer"	[11,18]	[]	-
2191241544	"graphic arts"	"ca"	"Chrome"	"ko"	"en"	"win7"	13	"laptop"	[]	[]	-
